Datetime,AG_MW, REGION
29-03-2022 13:45,4679,All Island
29-03-2022 14:00,4655,All Island
29-03-2022 14:15,4723,All Island
29-03-2022 14:30,4713,All Island
29-03-2022 14:45,4703,All Island
29-03-2022 15:00,4715,All Island
29-03-2022 15:15,4740,All Island
29-03-2022 15:30,4761,All Island
29-03-2022 15:45,4781,All Island
29-03-2022 16:00,4800,All Island
29-03-2022 16:15,4788,All Island
29-03-2022 16:30,4765,All Island
29-03-2022 16:45,4819,All Island
29-03-2022 17:00,4881,All Island
29-03-2022 17:15,4938,All Island
29-03-2022 17:30,4956,All Island
29-03-2022 17:45,4970,All Island
29-03-2022 18:00,5004,All Island
29-03-2022 18:15,5020,All Island
29-03-2022 18:30,4945,All Island
29-03-2022 18:45,4822,All Island
29-03-2022 19:00,4811,All Island
29-03-2022 19:15,4801,All Island
29-03-2022 19:30,4857,All Island
29-03-2022 19:45,4872,All Island
29-03-2022 20:00,4852,All Island
29-03-2022 20:15,4874,All Island
29-03-2022 20:30,4894,All Island
29-03-2022 20:45,4881,All Island
29-03-2022 21:00,4801,All Island
29-03-2022 21:15,4693,All Island
29-03-2022 21:30,4625,All Island
29-03-2022 21:45,4586,All Island
29-03-2022 22:00,4519,All Island
29-03-2022 22:15,4447,All Island
29-03-2022 22:30,4366,All Island
29-03-2022 22:45,4307,All Island
29-03-2022 23:00,4203,All Island
29-03-2022 23:15,4020,All Island
29-03-2022 23:30,3985,All Island
29-03-2022 23:45,3972,All Island
30-03-2022 00:00,3908,All Island
30-03-2022 00:15,3836,All Island
30-03-2022 00:30,3712,All Island
30-03-2022 00:45,3662,All Island
30-03-2022 01:00,3690,All Island
30-03-2022 01:15,3716,All Island
30-03-2022 01:30,3752,All Island
30-03-2022 01:45,3707,All Island
30-03-2022 02:00,3615,All Island
30-03-2022 02:15,3533,All Island
30-03-2022 02:30,3494,All Island
30-03-2022 02:45,3551,All Island
30-03-2022 03:00,3529,All Island
30-03-2022 03:15,3537,All Island
30-03-2022 03:30,3556,All Island
30-03-2022 03:45,3569,All Island
30-03-2022 04:00,3641,All Island
30-03-2022 04:15,3666,All Island
30-03-2022 04:30,3660,All Island
30-03-2022 04:45,3667,All Island
30-03-2022 05:00,3691,All Island
30-03-2022 05:15,3848,All Island
30-03-2022 05:30,3870,All Island
30-03-2022 05:45,3934,All Island
30-03-2022 06:00,4050,All Island
30-03-2022 06:15,4141,All Island
30-03-2022 06:30,4175,All Island
30-03-2022 06:45,4283,All Island
30-03-2022 07:00,4389,All Island
30-03-2022 07:15,4572,All Island
30-03-2022 07:30,4741,All Island
30-03-2022 07:45,4953,All Island
30-03-2022 08:00,5014,All Island
30-03-2022 08:15,5076,All Island
30-03-2022 08:30,5028,All Island
30-03-2022 08:45,4988,All Island
30-03-2022 09:00,4970,All Island
30-03-2022 09:15,5076,All Island
30-03-2022 09:30,5115,All Island
30-03-2022 09:45,5169,All Island
30-03-2022 10:00,5147,All Island
30-03-2022 10:15,5126,All Island
30-03-2022 10:30,5121,All Island
30-03-2022 10:45,5124,All Island
30-03-2022 11:00,5082,All Island
30-03-2022 11:15,5051,All Island
30-03-2022 11:30,4998,All Island
30-03-2022 11:45,5073,All Island
30-03-2022 12:00,5197,All Island
30-03-2022 12:15,5282,All Island
30-03-2022 12:30,5309,All Island
30-03-2022 12:45,5328,All Island
30-03-2022 13:00,5394,All Island
30-03-2022 13:15,5434,All Island
30-03-2022 13:30,5420,All Island
30-03-2022 13:45,5467,All Island
30-03-2022 14:00,5453,All Island
30-03-2022 14:15,5532,All Island
30-03-2022 14:30,5480,All Island
30-03-2022 14:45,5427,All Island
30-03-2022 15:00,5393,All Island
30-03-2022 15:15,5509,All Island
30-03-2022 15:30,5622,All Island
30-03-2022 15:45,5694,All Island
30-03-2022 16:00,5721,All Island
30-03-2022 16:15,5786,All Island
30-03-2022 16:30,5818,All Island
30-03-2022 16:45,5886,All Island
30-03-2022 17:00,5936,All Island
30-03-2022 17:15,5974,All Island
30-03-2022 17:30,5988,All Island
30-03-2022 17:45,5987,All Island
30-03-2022 18:00,5940,All Island
30-03-2022 18:15,5896,All Island
30-03-2022 18:30,5838,All Island
30-03-2022 18:45,5843,All Island
30-03-2022 19:00,5790,All Island
30-03-2022 19:15,5716,All Island
30-03-2022 19:30,5708,All Island
30-03-2022 19:45,5710,All Island
30-03-2022 20:00,5748,All Island
30-03-2022 20:15,5826,All Island
30-03-2022 20:30,5888,All Island
30-03-2022 20:45,5793,All Island
30-03-2022 21:00,5683,All Island
30-03-2022 21:15,5557,All Island
30-03-2022 21:30,5452,All Island
30-03-2022 21:45,5317,All Island
30-03-2022 22:00,5188,All Island
30-03-2022 22:15,5050,All Island
30-03-2022 22:30,4894,All Island
30-03-2022 22:45,4891,All Island
30-03-2022 23:00,4755,All Island
30-03-2022 23:15,4627,All Island
30-03-2022 23:30,4468,All Island
30-03-2022 23:45,4400,All Island
31-03-2022 00:00,4350,All Island
31-03-2022 00:15,4387,All Island
31-03-2022 00:30,4343,All Island
31-03-2022 00:45,4283,All Island
31-03-2022 01:00,4251,All Island
31-03-2022 01:15,4231,All Island
31-03-2022 01:30,4184,All Island
31-03-2022 01:45,4140,All Island
31-03-2022 02:00,4125,All Island
31-03-2022 02:15,4124,All Island
31-03-2022 02:30,4068,All Island
31-03-2022 02:45,4076,All Island
31-03-2022 03:00,4068,All Island
31-03-2022 03:15,4059,All Island
31-03-2022 03:30,4046,All Island
31-03-2022 03:45,4035,All Island
31-03-2022 04:00,4037,All Island
31-03-2022 04:15,4058,All Island
31-03-2022 04:30,4060,All Island
31-03-2022 04:45,4049,All Island
31-03-2022 05:00,4098,All Island
31-03-2022 05:15,4124,All Island
31-03-2022 05:30,4189,All Island
31-03-2022 05:45,4224,All Island
31-03-2022 06:00,4185,All Island
31-03-2022 06:15,4257,All Island
31-03-2022 06:30,4442,All Island
31-03-2022 06:45,4669,All Island
31-03-2022 07:00,4901,All Island
31-03-2022 07:15,5208,All Island
31-03-2022 07:30,5388,All Island
31-03-2022 07:45,5558,All Island
31-03-2022 08:00,5672,All Island
31-03-2022 08:15,5760,All Island
31-03-2022 08:30,5724,All Island
31-03-2022 08:45,5710,All Island
31-03-2022 09:00,5647,All Island
31-03-2022 09:15,5588,All Island
31-03-2022 09:30,5574,All Island
31-03-2022 09:45,5570,All Island
31-03-2022 10:00,5538,All Island
31-03-2022 10:15,5389,All Island
31-03-2022 10:30,5260,All Island
31-03-2022 10:45,5173,All Island
31-03-2022 11:00,5205,All Island
31-03-2022 11:15,5272,All Island
31-03-2022 11:30,5284,All Island
31-03-2022 11:45,5225,All Island
31-03-2022 12:00,5207,All Island
31-03-2022 12:15,5267,All Island
31-03-2022 12:30,5199,All Island
31-03-2022 12:45,5164,All Island
31-03-2022 13:00,5173,All Island
31-03-2022 13:15,5201,All Island
31-03-2022 13:30,5188,All Island
31-03-2022 13:45,5197,All Island
31-03-2022 14:00,5190,All Island
31-03-2022 14:15,5247,All Island
31-03-2022 14:30,5144,All Island
31-03-2022 14:45,5143,All Island
31-03-2022 15:00,5104,All Island
31-03-2022 15:15,5192,All Island
31-03-2022 15:30,5249,All Island
31-03-2022 15:45,5323,All Island
31-03-2022 16:00,5401,All Island
31-03-2022 16:15,5414,All Island
31-03-2022 16:30,5467,All Island
31-03-2022 16:45,5524,All Island
31-03-2022 17:00,5554,All Island
31-03-2022 17:15,5632,All Island
31-03-2022 17:30,5657,All Island
31-03-2022 17:45,5658,All Island
31-03-2022 18:00,5680,All Island
31-03-2022 18:15,5651,All Island
31-03-2022 18:30,5600,All Island
31-03-2022 18:45,5580,All Island
31-03-2022 19:00,5542,All Island
31-03-2022 19:15,5531,All Island
